omny.fm へのリンク,日付,タイトル,コメント,MC,出演者1,出演者2,出演者3,音源編集,備考・メモ・作業された方のお名前(ハンドルネーム可)
https://omny.fm/shows/asahi/393,"Tue, 12 Oct 2021 02:55:00 +0000",#393 「千人計画」の実態、中国のリーダーに理系が多い背景　頭脳流出を考える（後編）,,加地ゆうき,"中村俊介,編集委員,大阪生活文化部","竹田真志夫,デスク",,,ネジートtainuke(加地ゆうきさんのお名前を漢字にしました。)
https://omny.fm/shows/asahi/398,"Tue, 12 Oct 2021 19:00:00 +0000",#394 たまごかけごはん　岡山県美咲町が「聖地」と呼ばれるわけ,,"神田大介,音声ディレクター,コンテンツ編成本部","斎藤健一郎,文化くらし報道部",,,,ネジート
https://omny.fm/shows/asahi/media-talk,"Wed, 13 Oct 2021 07:55:00 +0000",（MEDIA TALKから）論説委員と考える①　スポーツと放送権の行く末は,,"桂吉弥,芸人","桑原征平,アナウンサー","塩谷祐一,大阪本社編集局局長補佐",,,tainuke
https://omny.fm/shows/asahi/395,"Wed, 13 Oct 2021 19:00:00 +0000",#395 稲田朋美さん、あなたは変わったんですか　政治は変わりますか,,"秋山訓子,編集委員","稲田朋美,前衆院議員,自民党","神田大介,音声ディレクター,コンテンツ編成本部",,,ネジート
https://omny.fm/shows/asahi/394-1,"Thu, 14 Oct 2021 02:55:00 +0000",#396 「コーヒーかす」集める京都の夫婦　月1トン、自転車こいで農家のもとへ,,"神田大介,音声ディレクター,コンテンツ編成本部","原田達矢,京都総局",,,,ネジート
https://omny.fm/shows/asahi/393-8,"Thu, 14 Oct 2021 19:00:00 +0000",#397 ペット業界、政治のしがらみ（前編）　「8週齢規制」巡る綱引き,,"神田大介,音声ディレクター,コンテンツ編成本部","太田匡彦,文化くらし報道部,コメントプラス",,,,ネジート
https://omny.fm/shows/asahi/394,"Fri, 15 Oct 2021 02:55:00 +0000",#398 ペット業界、政治のしがらみ（後編）　「ガラス細工」の規制と利権,,"神田大介,音声ディレクター,コンテンツ編成本部","太田匡彦,文化くらし報道部,コメントプラス",,,,ネジート
https://omny.fm/shows/asahi/2-7,"Fri, 15 Oct 2021 07:55:00 +0000",征平・吉弥の土曜も全開！！②「村上春樹さんの世界、イメージ湧くわ～。西宮市民やから」,,"桂吉弥,芸人","桑原征平,アナウンサー","竹田真志夫,大阪生活文化部",,,tainuke
https://omny.fm/shows/asahi/399,"Fri, 15 Oct 2021 19:00:00 +0000",#399 神様は上から来るか、前から来るか　物語が交わる出雲の不思議,,加地ゆうき,"中村俊介,編集委員,大阪生活文化部","竹田真志夫,デスク",,,ネジート　tainuke(加地さんの漢字を修正)
https://omny.fm/shows/asahi/400,"Sat, 16 Oct 2021 19:00:00 +0000",#400 巣ごもりの今こそ、家も心もきれいに　禅僧が語る「作務」のススメ,,"岸上渉,大阪本社コンテンツ編成本部","久保智祥,大阪生活文化部","吉村昇洋,普門寺（広島市）,副住職",,,ネジート
https://omny.fm/shows/asahi/401,"Sun, 17 Oct 2021 19:00:00 +0000",#401 ハノイでまさかのはち合わせ？　日米中を手玉、したたかベトナム外交,,"神田大介,音声ディレクター,コンテンツ編成本部","宋光祐,ハノイ支局",,,,ネジート
https://omny.fm/shows/asahi/395-1-1,"Mon, 18 Oct 2021 02:55:00 +0000",#402 「応募は1人1社のみ」やめます　売り手市場、高校生の就活に変化,,"神田大介,音声ディレクター,コンテンツ編成本部","土屋亮,東京経済部",,,,ネジート
https://omny.fm/shows/asahi/403,"Mon, 18 Oct 2021 19:00:00 +0000",#403 衆院選きょう公示（前編）　就任いきなり解散、岸田首相の理想と現実,,"神田大介,音声ディレクター,コンテンツ編成本部","秋山訓子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/404,"Tue, 19 Oct 2021 02:55:00 +0000",#404 衆院選きょう公示（後編）　公約バラ色、それ本当に実現できるの,,"神田大介,音声ディレクター,コンテンツ編成本部","秋山訓子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/0b02f302-48c8-4f50-99f7-adc2008466a4,"Tue, 19 Oct 2021 19:00:00 +0000",#405 熱海土石流（前編）週末を襲った大量の土砂　難航する捜索、憔悴する家族,,"岸上渉,大阪本社コンテンツ編成本部","黒田壮吉,静岡総局","林輝彦,アナウンサー,静岡朝日テレビ",,,ネジート
https://omny.fm/shows/asahi/6674b5ce-efb6-4c5b-b931-adc200797b21,"Wed, 20 Oct 2021 02:55:00 +0000",#406 熱海土石流（後編）違法な残土、なぜそこに　人災と言わざるを得ないわけ,,"岸上渉,大阪本社コンテンツ編成本部","黒田壮吉,静岡総局","林輝彦,アナウンサー,静岡朝日テレビ",,,ネジート
https://omny.fm/shows/asahi/407-30-2015,"Wed, 20 Oct 2021 19:00:00 +0000",#407 日本の平均賃金が、30年ほぼ同じな件　韓国にも2015年に抜かれて,,"神田大介,音声ディレクター,コンテンツ編成本部","木村聡史,東京経済部",,,,ネジート
https://omny.fm/shows/asahi/408-minamata,"Thu, 21 Oct 2021 02:55:00 +0000",#408 「MINAMATAに出る」ジョニー・デップは迷わなかった　この悪夢は昔話じゃない,,"安田桂子,コンテンツ編成本部","奥正光,水俣支局長",,,,ネジート
https://omny.fm/shows/asahi/409,"Thu, 21 Oct 2021 19:00:00 +0000",#409 転職したのに、わたしの年収…低すぎ？　成長産業は人手不足なのに,,"神田大介,音声ディレクター,コンテンツ編成本部","橋本拓樹,東京経済部",,,,ネジート
https://omny.fm/shows/asahi/410,"Fri, 22 Oct 2021 02:55:00 +0000",#410 カッコつけてなんぼ　タカラヅカ、めくるめくレビューの世界,,"尾崎千裕,大阪生活文化部","河合真美江,大阪生活文化部","杢田光,大阪生活文化部",,,ネジート
https://omny.fm/shows/asahi/477dfab7-0fab-4afb-a22c-adc600486b68,"Fri, 22 Oct 2021 07:55:00 +0000",征平・吉弥の土曜も全開！！③危機の大相撲、支えた白鵬「その恩を横審は考えへんのかいな」,,"桂吉弥,芸人","桑原征平,アナウンサー","塩谷祐一,大阪本社編集局局長補佐",,,tainuke
https://omny.fm/shows/asahi/61d90982-f09f-4d23-a699-adc5002f8258,"Fri, 22 Oct 2021 19:00:00 +0000",#411 明治になっても、政治史に実は「徳川」の名前　19代・家広さんが語る①,,"岸上渉,大阪本社コンテンツ編成本部","徳川家広,理事長,徳川記念財団",,,,ネジート
https://omny.fm/shows/asahi/6cd8fff5-033e-42d9-96f2-adbb0118723e,"Sat, 23 Oct 2021 19:00:00 +0000",#412 心を無にしようと思うな　先々不安なコロナ下にこそ「座禅」のススメ,,"岸上渉,大阪本社コンテンツ編成本部","久保智祥,大阪生活文化部","吉村昇洋,普門寺（広島市）,副住職",,,ネジート
https://omny.fm/shows/asahi/413,"Sun, 24 Oct 2021 19:00:00 +0000",#413 なり手1人に、求人48件　介護の現場は崩壊してしまうのか,,"神田大介,音声ディレクター,コンテンツ編成本部","石川友恵,文化くらし報道部",,,,ネジート
https://omny.fm/shows/asahi/414,"Mon, 25 Oct 2021 02:55:00 +0000",#414 オリックス、なぜ強くなった　4番バッターだけ集めてもダメ,,"神田大介,音声ディレクター,コンテンツ編成本部","稲崎航一,デスク,大阪スポーツ部",,,,ネジート
https://omny.fm/shows/asahi/415,"Mon, 25 Oct 2021 19:00:00 +0000",#415 アメリカで「素数ゼミ」を食べてみた　で、素数ゼミってなんですか？,,"神田大介,音声ディレクター,コンテンツ編成本部","合田禄,アメリカ総局",,,,ネジート
https://omny.fm/shows/asahi/416,"Tue, 26 Oct 2021 19:00:00 +0000",#416 野原ひろしがうらやましい？　給料増えず、でも貯金は増えた「怪」,,"岸上渉,大阪本社コンテンツ編成本部","筒井竜平,大阪経済部",,,,ネジート
https://omny.fm/shows/asahi/media-talk-1,"Wed, 27 Oct 2021 07:55:00 +0000",（MEDIA TALKから）石戸諭さんと語るニュースの未来①　背中では伝わらない基本,,"神田大介,音声ディレクター,コンテンツ編成本部","石戸諭,ノンフィクションライター",,,,ネジート
https://omny.fm/shows/asahi/417,"Wed, 27 Oct 2021 19:00:00 +0000",#417 あれはダイソー、いや無印？　「日本風中華企業」にみる経済関係,,"神田大介,音声ディレクター,コンテンツ編成本部","西山明宏,中国総局",,,,ネジート
https://omny.fm/shows/asahi/418,"Thu, 28 Oct 2021 19:00:00 +0000",#418 「親ガチャ」を救えない政策　聖域の教育費、そびえる学歴社会,,"神田大介,音声ディレクター,コンテンツ編成本部","榊原謙,東京経済部",,,,ネジート
https://omny.fm/shows/asahi/64cd08f6-3cf7-4fd0-b887-adce009a843a,"Fri, 29 Oct 2021 07:55:00 +0000",征平・吉弥の土曜も全開！！④アメリカで落ちた五輪視聴率「朝から辛抱して見とったのに」,,"桂吉弥,芸人","桑原征平,アナウンサー",神田大介,,,ネジート　tainuke
https://omny.fm/shows/asahi/f8d66bb1-1c08-472c-aded-adc50033a347,"Fri, 29 Oct 2021 19:00:00 +0000",#419 徳川慶喜、政権返しても「実権握るはずだった」　19代・家広さんが語る②,,"岸上渉,大阪本社コンテンツ編成本部","徳川家広,理事長,徳川記念財団",,,,ネジート
https://omny.fm/shows/asahi/420,"Sat, 30 Oct 2021 19:00:00 +0000",#420 歌舞伎、発信への情熱　低迷期を打ち破ったチャレンジ精神,,"神田大介,音声ディレクター,コンテンツ編成本部","増田愛子,イベント戦略事務局",,,,ネジート
https://omny.fm/shows/asahi/421,"Sun, 31 Oct 2021 19:00:00 +0000",#421 なぜ維新の会は、大きく議席を伸ばせたのか　2021年衆院選を振り返る（前編）,,"神田大介,音声ディレクター,コンテンツ編成本部","秋山訓子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/422,"Sun, 31 Oct 2021 21:00:00 +0000",#422 なぜ立憲民主は、議席を伸ばせなかったのか　2021年衆院選を振り返る（後編）,,"神田大介,音声ディレクター,コンテンツ編成本部","秋山訓子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/423,"Mon, 01 Nov 2021 19:00:00 +0000",#423 障害児に生きる喜びを　ケニアを支える公文和子さん、次は私たちが支えよう,,"神田大介,音声ディレクター,コンテンツ編成本部","公文和子,小児科医",,,,ネジート
https://omny.fm/shows/asahi/sdgs,"Tue, 02 Nov 2021 07:55:00 +0000",SDGsって、きれいごと？　ハフポスト前編集長の竹下隆一郎さんと話した（前編）,,"神田大介,音声ディレクター,コンテンツ編成本部","竹下隆一郎,ハフィントンポスト日本版,前編集長,PIVOT,執行役員",,,,ネジート
https://omny.fm/shows/asahi/424,"Tue, 02 Nov 2021 19:00:00 +0000",#424 きっかけは「フチ子さん」　ガチャガチャ、おとながハマっている,,"神田大介,音声ディレクター,コンテンツ編成本部","土居新平,東京経済部",,,,ネジート
https://omny.fm/shows/asahi/425,"Wed, 03 Nov 2021 19:00:00 +0000",#425 デキサメタゾン、早すぎ投与は症状悪化も　コロナ対策の飲み薬,,"神田大介,音声ディレクター,コンテンツ編成本部","竹野内崇宏,大阪科学医療部",,,,ネジート
https://omny.fm/shows/asahi/sdgs-4,"Thu, 04 Nov 2021 07:55:00 +0000",SDGs、大企業がいいように使ってない？　竹下隆一郎さんと話した（中編）,,"神田大介,音声ディレクター,コンテンツ編成本部","竹下隆一郎,ハフィントンポスト日本版,前編集長,PIVOT,執行役員",,,,ネジート
https://omny.fm/shows/asahi/426-ww,"Thu, 04 Nov 2021 19:00:00 +0000",#426 「えーまだファクス使ってんのww」と、切り捨てられない事情もあるんです,,"神田大介,音声ディレクター,コンテンツ編成本部","土居新平,東京経済部",,,,ネジート
https://omny.fm/shows/asahi/20211030oa,"Fri, 05 Nov 2021 07:55:00 +0000",征平・吉弥の土曜も全開！！⑤介護職員不足「母も特養入っとったけど、あの仕事は大変や」,,"桂吉弥,芸人","桑原征平,アナウンサー","塩谷祐一,大阪本社編集局局長補佐",,,tainuke
https://omny.fm/shows/asahi/427-19,"Fri, 05 Nov 2021 19:00:00 +0000",#427 そこにフロンティアがあったから　江戸時代が260年続いたワケ　19代・家広さんが語る③,,"岸上渉,大阪本社コンテンツ編成本部","徳川家広,理事長,徳川記念財団",,,,ネジート
https://omny.fm/shows/asahi/8eea5a40-81af-4cc9-8cf8-adc5003ffd3b,"Sat, 06 Nov 2021 19:00:00 +0000",#428 同じ乱世を生きた蓮如と一休、実は仲良しだった？　子孫が語る真相,,"竹田真志夫,大阪生活文化部","近松誉,東本願寺",,,,tainuke
https://omny.fm/shows/asahi/429,"Sun, 07 Nov 2021 19:00:00 +0000",#429 維新の躍進、理由あり（前編）　「1区戦略」で比例票ごっそり,,"神田大介,音声ディレクター,コンテンツ編成本部","増田勇介,大阪社会部","久保田侑暉,大阪社会部",,,ネジート
https://omny.fm/shows/asahi/430,"Mon, 08 Nov 2021 02:55:00 +0000",#430 維新の躍進、理由あり（後編）　自民も驚くドブ板戦術の徹底,,"神田大介,音声ディレクター,コンテンツ編成本部","増田勇介,大阪社会部","久保田侑暉,大阪社会部",,,ネジート
https://omny.fm/shows/asahi/431,"Mon, 08 Nov 2021 19:00:00 +0000",#431 サイバー事件簿①　ランサムウェア攻撃、狙われたVPN機器,,"神田大介,音声ディレクター,コンテンツ編成本部","須藤龍也,編集委員",,,,ネジート
https://omny.fm/shows/asahi/432,"Tue, 09 Nov 2021 19:00:00 +0000",#432 料理は科学だ（前編）　あえて「映えない写真」を撮っています,,"神田大介,音声ディレクター,コンテンツ編成本部","長沢美津子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/433-1,"Wed, 10 Nov 2021 02:55:00 +0000",#433 料理は科学だ（後編）　マグロのうまさ、塩溶性たんぱく質と浸透圧で,,"神田大介,音声ディレクター,コンテンツ編成本部","長沢美津子,編集委員",,,,ネジート
https://omny.fm/shows/asahi/e8a865bb-55f1-4643-9e7e-ada6006c6025,"Wed, 10 Nov 2021 19:00:00 +0000",#434 宅配便は空を飛ぶ時代です　ドローン物流、しかけるベンチャー,,"神田大介,音声ディレクター,コンテンツ編成本部","土屋亮,東京経済部",,,,ネジート
https://omny.fm/shows/asahi/433,"Thu, 11 Nov 2021 02:55:00 +0000",#435 アタマのなか、脳科学でお見通し　ブレインテックの時代がきた,,"神田大介,音声ディレクター,コンテンツ編成本部","高橋諒子,東京経済部",,,,ネジート
https://omny.fm/shows/asahi/436,"Thu, 11 Nov 2021 19:00:00 +0000",#436 照ノ富士、一人横綱の重圧　十一月場所「安全に勝とう」は危険,,水野梓,"竹園隆浩,スポーツ部",,,不明,水野梓、音源編集は不明です
https://omny.fm/shows/asahi/f63c080d-add0-4284-994b-addc0062c6c6,"Fri, 12 Nov 2021 07:55:00 +0000",征平・吉弥の土曜も全開！！⑥知られざる徳川慶喜「一番大変な時。国がどうなるか分からん、と」,,"桂吉弥,芸人","桑原征平,アナウンサー","竹田真志夫,大阪生活文化部",,,tainuke
https://omny.fm/shows/asahi/19,"Fri, 12 Nov 2021 19:00:00 +0000",#437 「鎖国」「生類憐れみの令」…実は誤解だらけの江戸時代　19代・徳川家広さん登場④,,"岸上渉,大阪本社コンテンツ編成本部","徳川家広,理事長,徳川記念財団",,,,ネジート
https://omny.fm/shows/asahi/915f456a-3aa9-4ea2-a249-add40039beb5,"Sat, 13 Nov 2021 19:00:00 +0000",#438  浄土真宗の一大法要「報恩講」って誰の恩に報いるの？　中の人に聞いてみた,,"竹田真志夫,大阪生活文化部","近松誉,東本願寺",,,,tainuke
https://omny.fm/shows/asahi/438,"Sun, 14 Nov 2021 19:00:00 +0000",#439 台湾緊迫（前編） くりかえし台湾に侵入、中国軍機の挑発,,"神田大介,音声ディレクター,コンテンツ編成本部","石田耕一郎,台北支局長",,,,ネジート
https://omny.fm/shows/asahi/439,"Mon, 15 Nov 2021 02:55:00 +0000",#440 台湾緊迫（後編） 武力衝突のおそれはないか、そのとき日本は,,"神田大介,音声ディレクター,コンテンツ編成本部","石田耕一郎,台北支局長",,,,ネジート
https://omny.fm/shows/asahi/440,"Mon, 15 Nov 2021 19:00:00 +0000",#441 サイバー事件簿②　「漫画村」追い詰めたホワイトハッカーとその過去,,"神田大介,音声ディレクター,コンテンツ編成本部","須藤龍也,編集委員",,,,ネジート
https://omny.fm/shows/asahi/441,"Tue, 16 Nov 2021 19:00:00 +0000",#442 リケジョがなくなる日④　まるで絶対君主、教授のハラスメント,,"神田大介,音声ディレクター,コンテンツ編成本部","藤波優,科学医療部","小川詩織,科学医療部",,,ネジート
https://omny.fm/shows/asahi/442,"Wed, 17 Nov 2021 02:55:00 +0000",#443 リケジョがなくなる日⑤　女性研究者の生きづらさ、どうしたらいいのか,,"神田大介,音声ディレクター,コンテンツ編成本部","藤波優,科学医療部","小川詩織,科学医療部",,,ネジート
https://omny.fm/shows/asahi/444,"Wed, 17 Nov 2021 19:00:00 +0000",#444 みずほ銀行、システム障害はなぜ続く　金融庁もお手上げ状態,,"神田大介,音声ディレクター,コンテンツ編成本部","江口英佑,東京経済部","西尾邦明,東京経済部",,,ネジート
https://omny.fm/shows/asahi/445-3,"Thu, 18 Nov 2021 02:55:00 +0000",#445 大相撲、こんな取材をしています　やはりコロナで様変わりして,,水野梓,"竹園隆浩,スポーツ部",,,不明,水野梓、音源編集は不明です
https://omny.fm/shows/asahi/445,"Thu, 18 Nov 2021 19:00:00 +0000",#446 パンソリ、それは韓国の伝統芸能　私にしかできない物語を紡ぐ,,神田大介,"桜井泉,オピニオン編集部","安聖民,ゲスト",,,tainuke、コメントでは肩書きが在日コリアン３世となっており迷って単にゲストにしています。
https://omny.fm/shows/asahi/7-3,"Fri, 19 Nov 2021 07:55:00 +0000",征平・吉弥の土曜も全開！！⑦衆院選で維新躍進「吉村さん人気だけと思うたらちゃうんかいな」,,"桂吉弥,芸人","桑原征平,アナウンサー","塩谷祐一,大阪本社編集局局長補佐",,,tainuke
https://omny.fm/shows/asahi/447,"Fri, 19 Nov 2021 19:00:00 +0000",#447 命ある限り書く、全うした「残された日々」瀬戸内寂聴さんが伝えたかったこと,,岸上渉,"岡田匠,奈良総局","上原佳久,大阪生活文化部",,,tainuke
https://omny.fm/shows/asahi/4d5f557c-f69f-4c3d-8eac-add4004d102a,"Sat, 20 Nov 2021 19:00:00 +0000",#448 晩秋の古都に僧侶が吠える　「ゆらゆら念仏」の由来は流罪だった？,,"竹田真志夫,生活文化部","近松誉,東本願寺",,,,tainuke
https://omny.fm/shows/asahi/449-1,"Sun, 21 Nov 2021 19:00:00 +0000",#449 半導体、なぜ台湾が強いのか　「顧客と競争しない」戦略,,神田大介,"石田耕一郎,台北支局長",,,,tainuke
https://omny.fm/shows/asahi/450,"Mon, 22 Nov 2021 02:55:00 +0000",#450 準備に5年かけました　選挙予測、朝日新聞が「大転換」した舞台裏,,神田大介,"江口達也,世論調査部","池田孝昭,世論調査部",,,tainuke
https://omny.fm/shows/asahi/451,"Mon, 22 Nov 2021 19:00:00 +0000",#451 サイバー事件簿③　侮ってはいけない「国際ロマンス詐欺」の罠,,神田大介,"須藤龍也,編集委員",,,,tainuke
https://omny.fm/shows/asahi/452,"Tue, 23 Nov 2021 19:00:00 +0000",#452 それは韓国語か、それとも朝鮮語なのか　となりの国の言葉（前編）,,神田大介,"桜井泉,オピニオン編集部",,,,tainuke
https://omny.fm/shows/asahi/453-2,"Wed, 24 Nov 2021 02:55:00 +0000",#453 茨木のり子と尹東柱、日韓をつないだ詩人たち　となりの国の言葉（中編）,,神田大介,"桜井泉,オピニオン編集部",,,,tainuke
https://omny.fm/shows/asahi/454,"Wed, 24 Nov 2021 19:00:00 +0000",#454 BTSにイカゲーム、韓国語は「あこがれ」に　となりの国の言葉（後編）,,神田大介,"桜井泉,オピニオン編集部",,,,tainuke
https://omny.fm/shows/asahi/455,"Thu, 25 Nov 2021 02:55:00 +0000",#455 実は激戦！京都ラーメン　「天下一品」だけじゃないんです,,神田大介,"白見はる菜,京都総局",,,,tainuke
https://omny.fm/shows/asahi/456,"Thu, 25 Nov 2021 19:00:00 +0000",#456 ちがうから、「らしく」なる　ダンスの花組・芝居の月組100周年,,"尾崎千裕,大阪生活文化部","河合真美江,大阪生活文化部","杢田光,大阪生活文化部",,,tainuke
https://omny.fm/shows/asahi/3c1a7316-9f56-4343-80c9-ade900997c1a,"Fri, 26 Nov 2021 07:55:00 +0000",征平・吉弥の土曜も全開！！⑧瀬戸内寂聴さんの日々「99歳で現役、すごい人でしたねえ」,,"桂吉弥,芸人","桑原征平,アナウンサー","竹田真志夫,大阪生活文化部",,,tainuke
https://omny.fm/shows/asahi/457,"Fri, 26 Nov 2021 19:00:00 +0000",#457 東京駅に赴きし処、突然…「平民宰相」原敬暗殺の謎、今の現場が語ること,,岸上渉,"清水唯一朗,慶應大学教授",,,,tainuke
https://omny.fm/shows/asahi/458,"Sat, 27 Nov 2021 19:00:00 +0000",#458 京都の小さなお寺に1万人以上が詰めかけた　そのお目当ては,,岸上渉,"竹田真志夫,大阪生活文化部","久保智祥,コンテンツ編成本部",,,tainuke
https://omny.fm/shows/asahi/449,"Sun, 28 Nov 2021 19:00:00 +0000",#459 ガラス張りの台湾（前編）　大臣と市民、slackで直接やりとり,,神田大介,"石田耕一郎,台北支局長",,,,tainuke
https://omny.fm/shows/asahi/460,"Mon, 29 Nov 2021 06:12:00 +0000",#460 ガラス張りの台湾（後編）　ネットで判決文を公開、裁判の実況も,,神田大介,"石田耕一郎,台北支局長",,,,tainuke
https://omny.fm/shows/asahi/461-9-5,"Mon, 29 Nov 2021 19:00:00 +0000",#461 サイバー事件簿④　三菱を襲った中国系ハッカー集団、「マジメ勤務」のギャップ,,神田大介,"須藤龍也,編集委員",,,,tainuke　新聞協会賞おめでとうございますw
https://omny.fm/shows/asahi/462,"Tue, 30 Nov 2021 19:00:00 +0000",#462 永田町の権力闘争、まるで異世界　若手記者がみた選挙のモヤモヤ（前編）,,安田桂子,"太田原奈都乃,山口総局","長妻昭明,熊本総局",神田大介,,tainuke
https://omny.fm/shows/asahi/463,"Wed, 01 Dec 2021 02:55:00 +0000",#463 「よくわからない」を切り捨てていたのは　若手記者がみた選挙のモヤモヤ（後編）,,安田桂子,"前田健汰,山口総局","堀越理菜,熊本総局",神田大介,,tainuke
https://omny.fm/shows/asahi/445-1,"Wed, 01 Dec 2021 19:00:00 +0000",#464 店舗では「見せるだけ」、購入はネットで　広がるショールーミング,,神田大介,"高橋諒子,東京経済部",,,,tainuke
https://omny.fm/shows/asahi/2-11,"Thu, 02 Dec 2021 02:55:00 +0000",#465 相撲部屋、ちゃんこ鍋にまつわる裏話　記者は「2杯目おかわり」がマナー,,水野梓,"竹園隆浩,スポーツ部",,,不明,水野梓、音源編集は不明です
https://omny.fm/shows/asahi/435,"Thu, 02 Dec 2021 19:00:00 +0000",#466 歩きスマホが行列を乱す　当然のようで、実は奥深いテーマなんです,,神田大介,"野中良祐,大阪科学医療部",,,,tainuke
https://omny.fm/shows/asahi/20211127oa,"Fri, 03 Dec 2021 07:55:00 +0000",征平・吉弥の土曜も全開！！⑨リケジョへのハラスメント「上に立つ女性が少ない、いうことですよね」,,"桂吉弥,芸人","桑原征平,アナウンサー","塩谷祐一,大阪本社編集局局長補佐",,,tainuke
https://omny.fm/shows/asahi/467,"Fri, 03 Dec 2021 19:00:00 +0000",#467 原敬の功績は永田町にあり　そびえる議事堂、宿る政党政治の理念,,岸上渉,"清水唯一朗,慶應大学教授",,,,tainuke
https://omny.fm/shows/asahi/468,"Sat, 04 Dec 2021 19:00:00 +0000",#468 露の団姫さん①　落語家と僧侶どっちも　高1からの夢、志したワケ,,岸上渉,"久保智祥,コンテンツ編成本部","露の団姫,道心寺",,,tainuke
https://omny.fm/shows/asahi/469,"Sun, 05 Dec 2021 19:00:00 +0000",#469 「生まれた時代が悪かった」でごまかさないで　ロスジェネという鎖①,,神田大介,"真鍋弘樹,オピニオン編集部",,,,tainuke
https://omny.fm/shows/asahi/470,"Mon, 06 Dec 2021 02:55:00 +0000",#470 単身女性の半数が、「生活保護」強いられる世代　ロスジェネという鎖②,,神田大介,"真鍋弘樹,オピニオン編集部",,,,tainuke
https://omny.fm/shows/asahi/471,"Mon, 06 Dec 2021 19:00:00 +0000",#471 高齢化する日本、ディストピアにしないためには　ロスジェネという鎖③,,神田大介,"真鍋弘樹,オピニオン編集部",,,,tainuke
https://omny.fm/shows/asahi/472,"Tue, 07 Dec 2021 19:00:00 +0000",#472 開戦の日、先生は真珠湾攻撃の話をしなかった　語りつぐ戦争①,,神田大介,"大野さえ子,オピニオン編集部","蘭信三,大和大学教授",,,tainuke
https://omny.fm/shows/asahi/473,"Wed, 08 Dec 2021 02:55:00 +0000",#473 「なぜ」語るのかが問われている、80年前のこと　語りつぐ戦争②,,神田大介,"大野さえ子,オピニオン編集部","蘭信三,大和大学教授",,,tainuke
https://omny.fm/shows/asahi/79ea7141-e710-4aee-b13c-adf300be6e69,"Wed, 08 Dec 2021 19:00:00 +0000",#474 福田達夫さん、あなたは誰なんですか　祖父と父が首相というけど,,"秋山訓子,編集委員","福田達夫,衆院議員,自民党",神田大介,,,"若手中堅政治家1回目,ネジート"
https://omny.fm/shows/asahi/475,"Thu, 09 Dec 2021 19:00:00 +0000",#475 あ、デスクにみそ汁がっ！　府警キャップが取材した「サンプル」の世界,,岸上渉,"染田屋竜太,大阪社会部",,,,tainuke
https://omny.fm/shows/asahi/20211204oa,"Fri, 10 Dec 2021 07:55:00 +0000",征平・吉弥の土曜も全開！！⑩料理は科学だ「炊き込みごはん、混ぜて炊いたらあかんがな」,,"桂吉弥,芸人","桑原征平,アナウンサー","竹田真志夫,大阪生活文化部",,,tainuke
https://omny.fm/shows/asahi/476,"Fri, 10 Dec 2021 19:00:00 +0000",#476 原敬の強さは「平民」ゆえに　たどり着いた私邸跡でその意味を考えた,,岸上渉,"清水唯一朗,慶應大学教授",,,,tainuke
https://omny.fm/shows/asahi/477,"Sat, 11 Dec 2021 19:00:00 +0000",#477 露の団姫さん②　修業して修行した　「隠れ仏教徒」やめ比叡山へ,,岸上渉,"久保智祥,コンテンツ編成本部","露の団姫,道心寺",,,tainuke
https://omny.fm/shows/asahi/478,"Sun, 12 Dec 2021 19:00:00 +0000",#478 冬の味覚（前編）　北海道にマヒマヒ、おさかな事情に変化,,神田大介,"長沢美津子,編集委員",,,,tainuke
https://omny.fm/shows/asahi/69ca8961-48e0-4661-9562-adee00c3dab1,"Mon, 13 Dec 2021 02:55:00 +0000",#479 冬の味覚（後編）　カキのうまみ、「加熱用」の方が強いんですよ,,神田大介,"長沢美津子,編集委員",,,,tainuke
https://omny.fm/shows/asahi/480,"Mon, 13 Dec 2021 19:00:00 +0000",#480 「写真ならスマホでいいじゃない」にどう答える？　変わるカメラ①,,神田大介,"鈴木康朗,東京経済部","西畑志朗,映像報道部",,,tainuke
https://omny.fm/shows/asahi/481,"Tue, 14 Dec 2021 02:55:00 +0000",#481 コンパクトデジカメは消え、ミラーレスが残った　変わるカメラ②,,神田大介,"鈴木康朗,東京経済部","西畑志朗,映像報道部",,,tainuke
https://omny.fm/shows/asahi/482,"Tue, 14 Dec 2021 19:00:00 +0000",#482 カメラ三国志（前編）　朝日新聞フォトグラファー、推し機種を語る,,神田大介,"西畑志朗,映像報道部","井手さゆり,映像報道部","加藤諒,映像報道部",,tainuke　キヤノン派の西畑志朗、ニコン派の井手さゆり、ソニー派の加藤諒
https://omny.fm/shows/asahi/483,"Wed, 15 Dec 2021 02:55:00 +0000",#483 カメラ三国志（後編）　どれだけスマホがすごくても、一眼レフは不滅です,,神田大介,"西畑志朗,映像報道部","井手さゆり,映像報道部","加藤諒,映像報道部",,tainuke　キヤノン派の西畑志朗、ニコン派の井手さゆり、ソニー派の加藤諒
https://omny.fm/shows/asahi/484,"Wed, 15 Dec 2021 23:33:00 +0000",#484 町工場が「自社ブランド」を立ち上げた　受注生産だけじゃないぞ,,神田大介,"杉本崇,ツギノジダイ編集長",,,,tainuke
